province,country,year,yield,t2m_M1,t2m_M2,t2m_M3,t2m_M4,t2m_M5,t2m_M6,t2m_M7,t2m_M8,rh2m_M1,rh2m_M2,rh2m_M3,rh2m_M4,rh2m_M5,rh2m_M6,rh2m_M7,rh2m_M8,ws10m_M1,ws10m_M2,ws10m_M3,ws10m_M4,ws10m_M5,ws10m_M6,ws10m_M7,ws10m_M8,ps_M1,ps_M2,ps_M3,ps_M4,ps_M5,ps_M6,ps_M7,ps_M8,frost_days_M1,frost_days_M2,frost_days_M3,frost_days_M4,frost_days_M5,frost_days_M6,frost_days_M7,frost_days_M8,snodp_M1,snodp_M2,snodp_M3,snodp_M4,snodp_M5,snodp_M6,snodp_M7,snodp_M8,pw_M1,pw_M2,pw_M3,pw_M4,pw_M5,pw_M6,pw_M7,pw_M8,code
freiburg,germany,2001,0.0,-1.1103225806451613,0.32964285714285707,4.31258064516129,4.885666666666666,13.276451612903225,13.196,16.59774193548387,17.03548387096774,91.90548387096774,88.66785714285713,91.77129032258064,84.50366666666667,79.76677419354839,77.08266666666667,77.0141935483871,78.4558064516129,2.776774193548387,2.757857142857143,2.9635483870967745,2.4419999999999997,2.2674193548387094,1.899,1.9474193548387095,1.7687096774193547,93.15548387096774,93.60214285714287,92.60612903225807,93.21866666666666,93.54322580645162,93.71000000000001,93.60064516129032,93.76483870967742,28.0,22.0,10.0,10.0,0.0,0.0,0.0,0.0,17.19,11.691785714285714,6.652580645161291,6.355,0.0,0.0,0.0,0.0,1.036451612903226,0.937857142857143,1.4309677419354838,1.2173333333333332,1.9425806451612904,1.8616666666666668,2.513225806451613,2.450322580645161,DE
freiburg,germany,2002,0.0,-2.2887096774193547,2.4367857142857146,4.462903225806452,6.331,10.972903225806453,16.748,15.91483870967742,15.94741935483871,94.01322580645162,91.76357142857144,81.96612903225805,78.94066666666666,80.6041935483871,75.65733333333333,78.31161290322581,82.42999999999999,2.669677419354839,3.9292857142857143,2.608709677419355,2.545,1.8296774193548386,1.8833333333333333,1.9064516129032258,1.5938709677419354,94.27387096774193,93.46357142857143,93.62677419354839,93.28999999999999,93.36483870967741,93.66066666666667,93.55645161290323,93.52677419354839,24.0,15.0,18.0,11.0,1.0,0.0,0.0,0.0,13.91451612903226,8.036428571428571,4.964838709677419,0.6246666666666666,1.865161290322581,0.0,0.0,0.0,0.8522580645161291,1.1992857142857143,1.0738709677419354,1.1900000000000002,1.745806451612903,2.3426666666666667,2.3770967741935483,2.4674193548387096,DE
freiburg,germany,2003,584.7999877929688,-2.6196774193548387,-6.045357142857143,4.284516129032258,6.462999999999999,12.60483870967742,19.233,17.45967741935484,20.288387096774194,94.48774193548387,96.76535714285714,81.01935483870967,77.82066666666667,80.15096774193547,76.14200000000001,74.81064516129032,68.55806451612904,3.0496774193548384,2.5764285714285715,2.4661290322580647,2.5686666666666667,2.120967741935484,1.5919999999999999,1.7409677419354839,1.595483870967742,93.33161290322582,93.6725,94.06,93.412,93.75096774193547,93.69800000000001,93.71709677419355,93.80806451612904,27.0,28.0,19.0,13.0,0.0,0.0,0.0,0.0,15.249032258064517,22.405357142857145,3.453225806451613,5.078666666666667,0.0,0.0,0.0,0.0,0.8641935483870967,0.6224999999999999,0.984516129032258,1.1736666666666666,1.9074193548387097,2.633666666666667,2.3248387096774192,2.4148387096774195,DE
freiburg,germany,2004,0.0,-2.3506451612903225,-0.5158620689655172,1.88741935483871,7.203,9.963548387096774,14.283999999999999,15.869032258064516,16.621290322580645,95.69967741935484,87.81758620689655,82.68741935483871,79.32966666666667,76.42032258064516,75.151,77.15870967741935,81.55451612903227,3.123548387096774,2.732413793103448,2.4335483870967742,2.4356666666666666,1.9670967741935486,1.9263333333333332,1.8519354838709678,1.9287096774193548,92.96096774193548,93.71413793103449,93.7925806451613,93.14733333333334,93.35677419354839,93.807,93.73258064516129,93.48612903225806,25.0,25.0,24.0,7.0,2.0,0.0,0.0,0.0,16.861612903225808,15.922068965517242,12.95516129032258,3.2033333333333336,1.1338709677419354,0.0,0.0,0.0,0.9864516129032258,0.8124137931034482,0.9509677419354838,1.2873333333333332,1.3958064516129034,1.971,2.3080645161290323,2.575483870967742,DE
freiburg,germany,2005,0.0,-1.4351612903225808,-4.597499999999999,1.5158064516129033,7.176333333333333,11.704193548387096,16.044666666666668,16.38290322580645,14.369032258064516,92.76225806451613,96.78964285714287,92.20322580645161,81.15633333333334,77.72193548387096,75.17766666666667,78.94903225806452,80.47806451612904,2.859032258064516,2.6332142857142857,2.1670967741935487,2.259,2.028709677419355,1.8046666666666666,1.9919354838709677,1.8851612903225805,94.04193548387097,93.41535714285715,93.44870967741934,93.28266666666667,93.64032258064516,93.84833333333333,93.64064516129032,93.72096774193548,25.0,26.0,17.0,8.0,1.0,0.0,0.0,0.0,13.81,17.858214285714286,9.60225806451613,3.437,0.0,0.0,0.0,0.0,0.8248387096774193,0.7417857142857143,1.0970967741935482,1.3913333333333333,1.7261290322580645,2.186,2.3522580645161293,2.1348387096774197,DE
freiburg,germany,2006,0.0,-4.582903225806452,-2.029642857142857,0.2945161290322581,6.207,11.191290322580645,15.81,20.09709677419355,13.251612903225807,94.74645161290321,91.13142857142857,91.83903225806452,82.96866666666666,82.38290322580644,76.55799999999999,75.97806451612904,83.47774193548386,2.494516129032258,2.656428571428571,3.0909677419354837,2.192333333333333,2.4361290322580644,1.7803333333333333,1.6403225806451613,2.0683870967741935,93.92032258064516,93.15142857142857,92.93096774193549,93.35,93.61709677419356,93.95933333333333,93.94354838709677,93.35193548387096,31.0,25.0,21.0,12.0,0.0,0.0,0.0,0.0,16.41,15.958571428571428,12.273548387096774,6.328666666666667,1.4361290322580644,0.0,0.0,0.0,0.7490322580645161,0.8221428571428572,1.0835483870967744,1.329,1.8664516129032258,2.082333333333333,2.678064516129032,2.1048387096774195,DE
freiburg,germany,2007,0.0,1.9877419354838708,2.4992857142857146,3.2861290322580645,10.879333333333333,12.846451612903227,15.633333333333333,15.629032258064516,15.350967741935484,95.10741935483871,92.76357142857144,88.10064516129032,74.02266666666667,79.62870967741935,82.023,80.62193548387096,82.13935483870968,3.666451612903226,3.014642857142857,2.5874193548387097,2.087333333333333,2.3570967741935482,2.105,2.2890322580645157,1.7570967741935484,93.9,93.10785714285714,93.36419354838709,93.744,93.17451612903226,93.346,93.57129032258065,93.52,16.0,17.0,18.0,3.0,0.0,0.0,0.0,0.0,9.476774193548389,11.245714285714286,8.519032258064517,1.4583333333333333,0.0,0.0,0.0,0.0,1.191290322580645,1.0939285714285714,1.0396774193548386,1.3633333333333333,1.9541935483870967,2.4226666666666667,2.323870967741936,2.4316129032258065,DE
freiburg,germany,2008,0.0,0.3954838709677419,1.3779310344827587,1.5638709677419356,5.918,13.397419354838709,15.657,16.21,15.696774193548388,93.33451612903225,86.45689655172414,89.94,85.53933333333333,77.71612903225805,80.61533333333334,79.70935483870967,81.99548387096775,2.6529032258064515,2.9148275862068966,3.339677419354839,2.207666666666667,2.109677419354839,1.6473333333333333,1.8716129032258066,1.9651612903225808,93.81483870967743,94.33310344827586,92.72774193548386,92.96266666666666,93.31903225806451,93.60733333333333,93.62967741935483,93.56709677419354,25.0,21.0,19.0,7.0,0.0,0.0,0.0,0.0,16.131290322580647,7.786206896551724,10.86225806451613,4.114333333333334,0.0,0.0,0.0,0.0,0.9941935483870968,0.9427586206896552,0.9954838709677419,1.329,1.8870967741935485,2.3676666666666666,2.3193548387096774,2.354193548387097,DE
freiburg,germany,2009,0.0,-4.056774193548387,-2.4457142857142857,1.502258064516129,9.333666666666666,13.309354838709677,14.252333333333333,16.615483870967743,17.370322580645162,93.54677419354839,94.68285714285715,90.80419354838709,81.10433333333334,79.00161290322582,79.61200000000001,79.80225806451612,80.00806451612904,2.485161290322581,2.4175,2.741612903225806,2.0783333333333336,2.0158064516129035,2.1226666666666665,2.0151612903225806,1.7038709677419355,93.12483870967742,93.13607142857143,93.29774193548387,93.20533333333333,93.82290322580644,93.58166666666666,93.65870967741935,93.81290322580645,30.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,16.41,16.352857142857143,12.322903225806451,0.0,0.0,0.0,0.0,0.0,0.6825806451612904,0.9132142857142858,0.977741935483871,1.4706666666666666,1.8890322580645162,2.146333333333333,2.423548387096774,2.4316129032258065,DE
freiburg,germany,2010,0.0,-4.756451612903225,-2.6957142857142857,1.6199999999999999,7.251333333333333,9.248709677419354,15.114666666666666,18.14032258064516,15.077096774193548,95.96709677419355,96.75678571428571,86.25806451612904,79.744,84.9858064516129,79.93533333333333,78.43935483870968,82.90612903225806,2.1835483870967742,2.807142857142857,3.027741935483871,2.2476666666666665,2.2112903225806453,1.937,1.5903225806451613,2.111290322580645,93.0141935483871,92.32964285714286,93.4683870967742,93.636,93.24838709677418,93.43866666666666,93.76645161290324,93.56645161290322,31.0,24.0,19.0,9.0,0.0,0.0,0.0,0.0,17.366129032258065,17.633214285714285,10.13258064516129,3.7239999999999998,1.335483870967742,0.0,0.0,0.0,0.762258064516129,0.9171428571428571,0.9470967741935483,1.2226666666666666,1.6974193548387095,2.254,2.4690322580645163,2.4051612903225807,DE
freiburg,germany,2011,0.0,-1.316451612903226,0.03678571428571426,3.7548387096774194,10.069333333333333,13.151935483870966,15.033666666666667,14.343548387096776,17.116774193548387,95.86290322580645,93.28999999999999,84.22806451612904,75.37733333333334,72.11,79.49,78.40451612903226,78.58516129032257,2.4612903225806453,1.8682142857142858,2.6048387096774195,1.9356666666666666,1.84,1.9596666666666667,1.7851612903225809,1.8077419354838709,93.63612903225805,93.56071428571428,93.82161290322581,93.67233333333334,93.78387096774195,93.664,93.35096774193549,93.61451612903227,24.0,26.0,18.0,4.0,1.0,0.0,0.0,0.0,14.593225806451615,16.54714285714286,6.376129032258064,0.13033333333333333,0.0,0.0,0.0,0.0,0.9196774193548387,0.9528571428571428,1.0635483870967741,1.3880000000000001,1.7361290322580645,2.277,2.1038709677419356,2.513225806451613,DE
freiburg,germany,2012,0.0,-0.18645161290322582,-5.816896551724138,5.235806451612904,6.201,12.259354838709678,15.300333333333333,15.91741935483871,17.291290322580643,94.08935483870968,92.03448275862068,83.60645161290323,83.18766666666667,77.7041935483871,80.75,80.33322580645161,79.66290322580646,3.0622580645161293,2.6644827586206894,2.1296774193548385,2.459,2.167741935483871,1.9203333333333332,2.057741935483871,1.7419354838709677,93.94580645161291,94.15862068965517,94.33483870967743,92.54566666666666,93.50806451612904,93.502,93.66193548387096,93.77032258064517,21.0,26.0,13.0,8.0,1.0,0.0,0.0,0.0,16.131290322580647,17.163103448275862,5.065806451612904,3.0206666666666666,0.6048387096774194,0.0,0.0,0.0,1.0048387096774194,0.7203448275862069,1.0125806451612904,1.3563333333333332,1.7893548387096774,2.3953333333333333,2.415161290322581,2.5616129032258064,DE
freiburg,germany,2013,0.0,-2.0548387096774197,-4.488928571428572,0.24032258064516132,6.9,9.203225806451613,14.286333333333335,18.43,16.45032258064516,96.13548387096773,97.79964285714286,87.79838709677419,83.69200000000001,84.9358064516129,80.15933333333332,77.35032258064517,79.34,2.2600000000000002,2.6567857142857143,2.250967741935484,2.3153333333333337,2.045483870967742,1.9773333333333334,1.8893548387096775,1.6341935483870966,93.21806451612903,93.10071428571429,92.5083870967742,93.301,93.07774193548387,93.73833333333333,93.91290322580646,93.81096774193549,26.0,27.0,27.0,8.0,0.0,0.0,0.0,0.0,15.953225806451613,16.182142857142857,14.038387096774194,5.728,0.10064516129032258,0.0,0.0,0.0,0.9429032258064516,0.7267857142857144,1.0129032258064516,1.5066666666666668,1.6806451612903226,2.1416666666666666,2.5890322580645164,2.3758064516129034,DE
freiburg,germany,2014,0.0,0.877741935483871,1.4217857142857144,4.932903225806451,9.000666666666666,10.765161290322581,15.607666666666667,16.501290322580648,14.370000000000001,93.7116129032258,91.03142857142858,81.24225806451614,79.65266666666666,78.95677419354838,72.88466666666666,82.8309677419355,83.25322580645161,2.3464516129032256,2.648214285714286,2.208387096774193,1.8676666666666668,2.3483870967741933,1.91,1.7158064516129032,1.870322580645161,92.85774193548387,92.82857142857142,93.48322580645161,93.31633333333333,93.51967741935485,93.66133333333333,93.4558064516129,93.5067741935484,24.0,23.0,20.0,5.0,1.0,0.0,0.0,0.0,15.728064516129034,16.770357142857144,5.570645161290322,0.36433333333333334,0.05032258064516129,0.0,0.0,0.0,1.1377419354838711,1.0414285714285714,0.9987096774193549,1.4746666666666668,1.6283870967741934,2.1096666666666666,2.6729032258064516,2.3429032258064515,DE
freiburg,germany,2015,0.0,-0.8109677419354839,-3.5717857142857143,3.9045161290322583,7.162333333333334,11.723870967741936,15.643,19.003870967741936,17.936129032258062,95.86193548387097,97.37214285714286,83.92806451612903,77.48733333333332,81.37354838709678,80.06633333333333,75.50903225806452,78.67999999999999,2.882903225806452,2.406071428571429,2.645483870967742,2.327,2.0751612903225807,1.8536666666666666,1.8851612903225805,1.6425806451612903,93.55645161290323,93.32642857142856,93.76,93.87133333333333,93.5958064516129,93.86,93.72419354838709,93.65741935483871,25.0,28.0,18.0,11.0,0.0,0.0,0.0,0.0,16.936129032258062,24.19142857142857,3.7806451612903227,4.557666666666667,0.0,0.0,0.0,0.0,0.9964516129032258,0.8067857142857143,1.094516129032258,1.154,1.7229032258064516,2.4219999999999997,2.5667741935483868,2.710322580645161,DE
freiburg,germany,2016,0.0,-0.49774193548387097,1.3579310344827586,1.9967741935483871,6.651333333333333,11.106129032258066,14.880666666666666,17.399677419354838,16.94645161290323,96.20064516129031,92.6896551724138,88.11290322580645,83.37866666666667,82.07161290322581,85.13966666666667,81.22516129032257,79.74225806451614,2.811935483870968,3.4682758620689653,2.641935483870968,2.028,2.0100000000000002,1.6903333333333335,1.6787096774193548,1.6183870967741936,93.28548387096774,93.06896551724138,93.1641935483871,93.14833333333333,93.26451612903226,93.46900000000001,93.85612903225807,93.9941935483871,16.0,20.0,26.0,8.0,1.0,0.0,0.0,0.0,16.381612903225808,15.975517241379311,12.098387096774195,3.698,0.8822580645161291,0.0,0.0,0.0,1.0729032258064515,1.059655172413793,0.9458064516129032,1.3946666666666665,1.8041935483870968,2.447,2.5632258064516127,2.468709677419355,DE
freiburg,germany,2017,0.0,-5.929032258064517,1.6367857142857143,5.884838709677419,6.234333333333334,12.557741935483872,17.083333333333332,17.16516129032258,17.51290322580645,97.31612903225808,92.68142857142857,85.16290322580646,79.95433333333334,80.4274193548387,76.91000000000001,80.76064516129033,80.75290322580646,2.6083870967741936,2.6478571428571427,2.743225806451613,2.0826666666666664,1.7861290322580645,1.9563333333333333,1.9274193548387097,1.660967741935484,93.89516129032258,93.53321428571428,93.59064516129033,93.77966666666666,93.61903225806452,93.58533333333334,93.66774193548386,93.82741935483871,29.0,21.0,10.0,13.0,0.0,0.0,0.0,0.0,16.936774193548384,10.015714285714285,5.796774193548386,5.2090000000000005,0.20161290322580644,0.0,0.0,0.0,0.7258064516129032,1.147857142857143,1.3070967741935484,1.1663333333333334,1.8435483870967742,2.4593333333333334,2.6296774193548385,2.5748387096774192,DE
freiburg,germany,2018,0.0,2.696451612903226,-4.3275,1.7812903225806451,10.800999999999998,13.893548387096773,16.306333333333335,18.448709677419355,18.04612903225806,95.86645161290323,95.02250000000001,89.76548387096774,79.377,81.60290322580646,80.275,75.33709677419354,78.52451612903226,3.4080645161290324,2.7196428571428575,2.5016129032258063,2.348666666666667,1.8616129032258064,1.7216666666666667,1.5396774193548386,1.655483870967742,93.36677419354838,93.1567857142857,92.2709677419355,93.25633333333333,93.40838709677419,93.65033333333332,93.62935483870969,93.78483870967742,9.0,28.0,20.0,4.0,0.0,0.0,0.0,0.0,11.29225806451613,17.19,12.274193548387096,0.10400000000000001,0.0,0.0,0.0,0.0,1.2451612903225806,0.7875,1.1016129032258064,1.5073333333333332,2.1503225806451614,2.3346666666666662,2.3861290322580646,2.504516129032258,DE
freiburg,germany,2019,0.0,-2.447741935483871,1.3025,4.647096774193549,7.343,9.278064516129032,17.673333333333336,17.91516129032258,17.41,95.25451612903225,86.27357142857143,82.9841935483871,82.855,79.21967741935484,76.85433333333334,74.4190322580645,78.70677419354838,2.7225806451612904,2.6464285714285714,3.5041935483870965,2.165,2.202258064516129,1.7693333333333332,1.713548387096774,1.592258064516129,93.34903225806453,94.08642857142857,93.77774193548387,93.187,93.3616129032258,93.65533333333333,93.60129032258064,93.76774193548388,29.0,24.0,10.0,7.0,3.0,0.0,0.0,0.0,16.05258064516129,9.540357142857143,5.62,5.8853333333333335,1.6383870967741938,0.0,0.0,0.0,0.8103225806451613,0.8235714285714285,0.9806451612903225,1.2503333333333333,1.4474193548387095,2.204,2.3496774193548386,2.3470967741935485,DE
freiburg,germany,2020,0.0,0.9316129032258064,3.067241379310345,3.425806451612903,9.802666666666665,11.29258064516129,14.420666666666667,16.96967741935484,17.5258064516129,94.48516129032258,92.1296551724138,85.65709677419355,72.718,76.95967741935483,82.16033333333333,74.61451612903227,79.40193548387097,2.448709677419355,4.124137931034483,3.1938709677419355,2.2953333333333332,2.2458064516129035,2.005333333333333,1.785483870967742,1.7041935483870967,94.23709677419355,93.69620689655173,93.47612903225807,93.52966666666666,93.78806451612903,93.34966666666666,93.76032258064517,93.52,21.0,16.0,19.0,6.0,1.0,0.0,0.0,0.0,16.83709677419355,12.393103448275863,10.888387096774194,1.4583333333333333,1.3861290322580644,0.0,0.0,0.0,1.0819354838709676,1.159310344827586,1.114516129032258,1.3219999999999998,1.6293548387096775,2.1473333333333335,2.25258064516129,2.4919354838709675,DE
freiburg,germany,2021,0.0,-3.198709677419355,1.5842857142857143,2.972258064516129,4.989333333333334,8.730967741935485,17.279333333333334,16.476129032258065,15.279354838709677,98.75225806451614,89.78928571428571,83.21451612903226,77.89133333333332,81.60096774193549,80.65033333333334,83.50612903225807,83.41161290322582,2.679032258064516,2.9346428571428573,2.5216129032258063,2.3296666666666668,2.6306451612903223,1.6573333333333333,1.752258064516129,1.8035483870967743,92.93677419354839,93.58428571428571,93.93032258064517,93.57666666666667,93.31548387096775,93.70233333333334,93.55322580645162,93.68387096774192,28.0,17.0,22.0,17.0,2.0,0.0,0.0,0.0,24.748709677419356,10.603928571428572,7.5358064516129035,6.511,0.05032258064516129,0.0,0.0,0.0,0.9241935483870968,1.0803571428571428,0.9587096774193548,1.004,1.4280645161290324,2.574,2.4996774193548386,2.284838709677419,DE
freiburg,germany,2022,0.0,-1.1941935483870967,1.4303571428571427,4.47741935483871,6.673,13.695483870967742,17.71033333333333,18.304516129032258,18.405806451612904,95.2825806451613,92.11142857142856,77.72193548387096,81.12266666666666,77.21774193548387,75.47666666666667,70.87451612903226,73.71774193548387,2.583870967741935,3.5517857142857143,2.3248387096774192,2.6526666666666667,1.9351612903225808,1.6703333333333332,1.7193548387096773,1.8125806451612902,94.26322580645162,93.87249999999999,93.92645161290324,93.181,93.73967741935483,93.645,94.0125806451613,93.64193548387097,27.0,23.0,13.0,10.0,0.0,0.0,0.0,0.0,15.072580645161292,15.06857142857143,2.1674193548387097,5.365333333333334,0.0,0.0,0.0,0.0,0.857741935483871,0.9603571428571429,0.974516129032258,1.2469999999999999,1.8964516129032258,2.4463333333333335,2.170967741935484,2.396774193548387,DE
friesland (nl),netherlands,2000,0.0,4.6167741935483875,5.464482758620689,6.35516129032258,8.741333333333333,13.112903225806452,14.95,15.163870967741936,17.246451612903225,90.95354838709677,88.56896551724138,88.05612903225806,84.12533333333334,80.86419354838709,79.51666666666667,84.4758064516129,81.66935483870968,7.561935483870968,8.251379310344827,7.161290322580645,4.955,5.656129032258065,5.679,4.839677419354839,4.141612903225806,102.10741935483871,101.52896551724139,101.77387096774193,100.782,101.48838709677419,101.87233333333333,101.19419354838709,101.71806451612903,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4106451612903228,6.5200000000000005,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,1.8219949807959415,1.8219949807959415,1.8219949807959415,1.8219949807959415,1.8219949807959415,1.8219949807959415,1.8219949807959415,1.8219949807959415,NL
friesland (nl),netherlands,2001,0.0,2.547096774193548,3.7339285714285713,3.6632258064516128,7.417333333333334,12.097741935483871,14.002333333333333,17.705161290322582,18.212903225806453,94.2874193548387,89.9632142857143,89.14774193548386,84.60533333333333,82.23709677419355,79.85799999999999,81.76,82.12548387096774,5.937096774193549,6.247857142857143,6.345483870967742,5.959666666666666,5.793548387096774,5.151,4.9716129032258065,5.289032258064516,101.12129032258065,101.62357142857142,100.49612903225807,101.08,101.82129032258065,101.588,101.38000000000001,101.45903225806451,12.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,9.676129032258064,8.120000000000001,13.080967741935485,1.875,0.0,0.0,0.0,0.0,1.0419354838709676,1.0667857142857142,1.1258064516129032,1.208,1.6180645161290321,1.8873333333333333,2.4780645161290327,2.69,NL
friesland (nl),netherlands,2002,0.0,4.070322580645161,6.178214285714286,6.384516129032258,8.471333333333332,12.614516129032259,15.708333333333334,17.206129032258065,19.061612903225804,93.03064516129032,86.69035714285714,85.77612903225807,85.10300000000001,84.27806451612904,82.30966666666667,82.91483870967743,84.31516129032258,7.53258064516129,9.496785714285716,6.284193548387097,5.784666666666666,5.805161290322581,5.494,5.389354838709677,3.5829032258064513,101.92806451612903,100.70607142857143,101.67870967741935,101.57,101.29838709677419,101.46533333333333,101.35903225806452,101.49354838709678,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.955806451612903,1.6742857142857144,0.20161290322580644,0.0,0.0,0.0,0.0,0.0,1.2396774193548388,1.157857142857143,1.1441935483870966,1.2863333333333336,1.7806451612903227,2.183666666666667,2.6083870967741936,2.878064516129032,NL
friesland (nl),netherlands,2003,0.0,2.5829032258064513,1.1878571428571427,5.788387096774193,8.336,12.441612903225806,16.517333333333333,18.143548387096775,18.908709677419353,90.32774193548387,91.14750000000001,87.82870967741935,79.87833333333333,82.1083870967742,80.60866666666668,81.22548387096774,78.52290322580646,7.018064516129033,5.560357142857143,5.115483870967743,6.024666666666667,5.299354838709678,4.721,5.0438709677419356,4.3590322580645156,101.3158064516129,102.1125,102.33193548387096,101.71966666666667,101.58322580645161,101.589,101.50032258064515,101.77064516129032,11.0,18.0,4.0,2.0,0.0,0.0,0.0,0.0,9.325483870967743,12.418571428571429,0.12580645161290324,0.13,0.0,0.0,0.0,0.0,1.1241935483870968,0.8025,1.0187096774193547,1.2016666666666667,1.6880645161290322,2.2883333333333336,2.5629032258064517,2.3770967741935483,NL
friesland (nl),netherlands,2004,54.599998474121094,3.5622580645161293,4.576896551724138,5.246774193548387,9.544666666666666,11.462903225806452,14.769333333333332,16.404193548387095,18.52806451612903,90.39419354838711,87.37689655172413,85.74064516129032,82.36166666666666,81.97258064516129,82.46000000000001,82.68677419354839,82.43354838709678,7.223870967741935,6.871379310344828,6.532903225806452,5.337000000000001,4.78774193548387,5.759666666666666,4.764838709677419,5.5438709677419356,100.63129032258065,101.73620689655172,101.96677419354837,101.27366666666667,101.52258064516128,101.578,101.50967741935484,101.06903225806451,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,11.19,2.2627586206896555,2.0664516129032258,0.0,0.0,0.0,0.0,0.0,1.1706451612903226,1.1724137931034482,1.1103225806451613,1.4869999999999999,1.6058064516129034,2.191666666666667,2.3793548387096775,2.6519354838709677,NL
friesland (nl),netherlands,2005,70.62000274658203,5.203548387096775,2.382142857142857,4.791612903225806,8.828666666666667,11.229032258064517,14.817,16.89548387096774,16.080967741935485,87.67548387096774,87.36857142857143,88.98,83.80266666666667,82.12967741935483,78.962,84.39064516129032,83.42774193548388,8.889032258064516,6.772142857142858,6.430322580645162,5.112333333333334,5.482903225806451,4.699,4.884516129032257,5.203225806451614,101.72838709677418,101.83571428571429,101.51870967741935,101.38000000000001,101.60451612903225,101.84133333333332,101.40032258064515,101.63903225806452,6.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,2.8725806451612903,6.361785714285714,6.805161290322581,0.0,0.0,0.0,0.0,0.0,1.1606451612903226,0.9178571428571428,1.2999999999999998,1.3473333333333335,1.6064516129032258,2.134666666666667,2.600322580645161,2.3332258064516127,NL
friesland (nl),netherlands,2006,62.119998931884766,1.343225806451613,2.486785714285714,2.8409677419354837,7.539333333333333,12.720967741935485,15.186333333333334,20.297096774193548,16.969032258064516,91.26645161290324,89.77392857142857,84.40709677419355,84.66233333333334,79.09225806451613,77.53033333333333,76.61677419354838,83.50193548387097,6.042258064516129,6.123214285714285,6.436451612903226,5.7876666666666665,6.435161290322581,4.67,3.9454838709677422,5.43741935483871,102.44516129032259,101.42107142857142,100.98322580645161,101.307,101.32903225806452,102.05066666666667,101.95451612903226,100.98677419354838,17.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,13.53451612903226,6.11,11.846451612903227,0.0,0.0,0.0,0.0,0.0,0.9825806451612904,0.9842857142857142,0.9932258064516128,1.2280000000000002,1.6129032258064515,2.0406666666666666,2.4780645161290322,2.520322580645161,NL
friesland (nl),netherlands,2007,0.0,6.895806451612904,5.343928571428571,7.252258064516129,11.070666666666666,12.925483870967742,16.523666666666667,16.789354838709677,17.251290322580644,87.46193548387097,91.27857142857144,85.54354838709678,80.31233333333333,81.36129032258064,84.25833333333334,82.39451612903225,81.05677419354839,9.636129032258065,6.2299999999999995,7.202258064516129,5.297666666666667,5.362903225806452,4.843333333333334,6.2619354838709675,5.386129032258064,101.22548387096775,100.79678571428572,101.43741935483871,102.20166666666667,101.01451612903226,101.14366666666666,101.03387096774195,101.4216129032258,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583870967741935,5.608928571428572,0.5041935483870968,0.0,0.0,0.0,0.0,0.0,1.322258064516129,1.2342857142857144,1.129677419354839,1.4133333333333333,1.8541935483870968,2.4133333333333336,2.395483870967742,2.436451612903226,NL
friesland (nl),netherlands,2008,0.0,5.5929032258064515,4.76,5.3825806451612905,7.950666666666667,13.683870967741935,15.908333333333333,17.771935483870966,17.462580645161292,91.51032258064517,88.53689655172414,84.86290322580645,82.696,78.10967741935484,77.43266666666666,81.21935483870968,83.35354838709678,8.879032258064516,6.639310344827586,8.201290322580645,5.401,5.3987096774193555,4.979333333333333,5.5116129032258065,6.219677419354839,101.21096774193548,102.26793103448276,100.29935483870969,101.108,101.69516129032259,101.51933333333334,101.32903225806452,101.0658064516129,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1751612903225803,0.4037931034482759,4.032258064516129,0.0,0.0,0.0,0.0,0.0,1.3783870967741934,0.9951724137931034,1.0887096774193548,1.1866666666666668,1.696774193548387,2.0496666666666665,2.553225806451613,2.5629032258064517,NL
friesland (nl),netherlands,2009,84.77999877929688,1.2967741935483872,2.6675,5.525483870967742,10.775666666666666,12.740967741935485,14.897333333333334,17.72483870967742,18.371290322580645,90.97193548387096,92.18035714285715,88.8083870967742,84.027,80.37129032258065,78.56700000000001,79.92064516129032,77.25741935483872,6.451612903225806,5.672142857142857,6.105483870967742,4.624666666666667,6.113870967741936,5.369666666666666,5.733548387096774,5.031935483870968,101.28580645161291,101.28750000000001,101.2416129032258,101.44966666666667,101.85290322580646,101.66766666666668,101.19387096774194,101.58741935483872,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551935483870968,14.398928571428572,1.4361290322580644,0.0,0.0,0.0,0.0,0.0,0.9432258064516128,1.1582142857142856,1.1,1.4283333333333335,1.6496774193548387,1.854,2.3461290322580646,2.431935483870968,NL
